File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::ShadowBox(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::~ShadowBox(),11,9,9,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,"ShadowBox::Update(const ICamera &camera, const Vector3 &lightPosition, const float &shadowOffset, const float &shadowDistance)",11,10,10,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::CreateOffset(),5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateShadowBox(const ICamera &camera),74,62,44,5,12,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateSizes(const ICamera &camera),5,5,5,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,"ShadowBox::CalculateFrustumVertices(const Matrix4 &rotation, const Vector3 &forwardVector, const Vector3 &centreNear, const Vector3 &centreFar) const",50,43,43,1,7,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,"ShadowBox::CalculateLightSpaceFrustumCorner(const Vector3 &startPoint, const Vector3 &direction, const float &width) const",8,6,6,1,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateCenter() const,11,9,9,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateOrthoProjectionMatrix() const,6,6,6,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateLightViewMatrix() const,17,13,11,1,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,ShadowBox::UpdateViewShadowMatrix() const,3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\ShadowBox.cpp,"ShadowBox::IsInBox(const Vector3 &position, const float &radius) const",18,14,14,1,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\Shadows.cpp,Shadows::Shadows(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\Shadows.cpp,Shadows::~Shadows(),4,3,3,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\shadows\Shadows.cpp,Shadows::Update(),5,4,2,1,0,0,1,4,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,RendererSkyboxes::RendererSkyboxes(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,RendererSkyboxes::~RendererSkyboxes(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,"RendererSkyboxes::Render(const Vector4 &clipPlane, const ICamera &camera)",4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,"RendererSkyboxes::PrepareRendering(const Vector4 &clipPlane, const ICamera &camera)",16,11,9,0,2,0,3,13,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,RendererSkyboxes::RenderSkybox(Skybox *object),17,10,8,0,3,0,4,16,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\RendererSkyboxes.cpp,RendererSkyboxes::EndRendering(),8,5,3,0,1,0,2,6,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skybox.cpp,"Skybox::Skybox(Texture *texture, Model *model, const float &size)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skybox.cpp,Skybox::~Skybox(),6,5,5,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skybox.cpp,Skybox::Update(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skyboxes.cpp,Skyboxes::Skyboxes(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skyboxes.cpp,Skyboxes::~Skyboxes(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\skyboxes\Skyboxes.cpp,Skyboxes::Update(),5,5,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,"Sound::Sound(const std::string &name, const std::string &filename)",10,7,7,0,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::~Sound(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::Play(),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::Loop(),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::Pause(),8,7,5,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::Resume(),9,8,6,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::Stop(),8,7,5,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::SetPosition(const Vector3 &position),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::SetDirection(const Vector3 &direction),3,3,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::SetVelocity(const Vector3 &velocity),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::SetPitch(float pitch),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\sounds\Sound.cpp,Sound::SetGain(float gain),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,m_objects(new std::vector<T>()),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::~StructureBasic(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::Add(T object),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::Remove(T object),9,9,5,2,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::Clear(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::GetSize(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::GetAll(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::QueryAll(std::vector<T> *result),7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,"StructureBasic<T>::QueryFrustum(Frustum *range, std::vector<T> *result)",12,10,6,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,"StructureBasic<T>::QueryBounding(ICollider *range, std::vector<T> *result)",12,10,6,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\space\StructureBasic.cpp,StructureBasic<T>::Contains(ISpatialObject *object),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\standards\Standards.cpp,Standards::Standards(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\standards\Standards.cpp,Standards::~Standards(),7,6,4,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\standards\Standards.cpp,Standards::AddStandard(IStandard *standard) const,2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\standards\Standards.cpp,Standards::Update(),5,5,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\tasks\Tasks.cpp,Tasks::Tasks(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\tasks\Tasks.cpp,Tasks::~Tasks(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\tasks\Tasks.cpp,Tasks::Update(),7,6,4,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\tasks\Tasks.cpp,Tasks::AddTask(std::function<void()> task) const,2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,RendererTerrains::RendererTerrains(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,RendererTerrains::~RendererTerrains(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,"RendererTerrains::Render(const Vector4 &clipPlane, const ICamera &camera)",9,7,5,1,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,"RendererTerrains::PrepareRendering(const Vector4 &clipPlane, const ICamera &camera)",14,9,7,0,2,0,3,13,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,RendererTerrains::RenderTerrain(Terrain *object),17,9,7,0,4,0,4,16,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\RendererTerrains.cpp,RendererTerrains::EndRendering(),5,4,2,0,0,0,1,3,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::Terrain(const Vector3 &position, const Vector3 &rotation, const int &seed)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,Terrain::~Terrain(),8,6,6,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,Terrain::Update(),6,6,4,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,Terrain::GenerateMesh(),70,53,41,5,12,1,5,20,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::StoreQuad1(std::vector<int> &indices, const int &topLeft, const int &topRight, const int &bottomLeft, const int &bottomRight, const bool &mixed)",7,7,7,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::StoreQuad2(std::vector<int> &indices, const int &topLeft, const int &topRight, const int &bottomLeft, const int &bottomRight, const bool &mixed)",7,7,7,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::CalculateNormal(const float &x, const float &z)",9,8,8,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::GetBiomeColour(const float &x, const float &z)",98,80,40,34,2,0,16,27,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::GetFactorIsland(const float &x, const float &z)",28,24,18,7,3,7,1,56,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::GetFactorMoisture(const float &x, const float &y, const float &z)",18,13,9,2,3,1,2,19,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,"Terrain::GetHeight(const float &x, const float &z)",11,10,10,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,Terrain::SetPosition(const Vector3 &position),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrain.cpp,Terrain::SetRotation(const Vector3 &rotation),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrains.cpp,Terrains::Terrains(),17,16,6,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrains.cpp,Terrains::~Terrains(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\terrains\Terrains.cpp,Terrains::Update(),9,7,5,1,0,0,2,10,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\test\RendererTest.cpp,RendererTest::RendererTest(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\test\RendererTest.cpp,RendererTest::~RendererTest(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\test\RendererTest.cpp,"RendererTest::Render(const Vector4 &clipPlane, const ICamera &camera)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,"Texture::Texture(std::string file, const bool &hasAlpha, const bool &clampEdges, const uint32_t &mipLevels, const bool &anisotropic, const bool &nearest, const uint32_t &numberOfRows)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,"Texture::Texture(const int n_args, ...)",34,27,25,1,7,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,Texture::~Texture(),12,1,1,0,0,0,11,30,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,Texture::LoadFromTexture(),130,3,3,0,1,0,126,301,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,Texture::LoadFromCubemap(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,"Texture::LoadPixels(const std::string &filepath, int *width, int *height, int *components)",55,42,29,8,13,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,"Texture::SetImageLayout(VkCommandBuffer cmdbuffer, VkImage image, VkImageAspectFlags aspectMask, VkImageLayout oldImageLayout, VkImageLayout newImageLayout)",8,7,8,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\textures\Texture.cpp,"Texture::SetImageLayout(VkCommandBuffer cmdbuffer, VkImage image, VkImageLayout oldImageLayout, VkImageLayout newImageLayout, VkImageSubresourceRange subresourceRange)",63,59,42,15,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\ContainerScreen.cpp,"ContainerScreen::ContainerScreen(UiObject *parent, const Vector2 &position, const Vector2 &dimensions, const bool &inScreenCoords)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\ContainerScreen.cpp,ContainerScreen::~ContainerScreen(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\ContainerScreen.cpp,ContainerScreen::UpdateObject(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputButton.cpp,"InputButton::InputButton(UiObject *parent, const Vector2 &position, const std::string &string, const UiAlign &align)",6,5,5,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputButton.cpp,InputButton::~InputButton(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputButton.cpp,InputButton::UpdateObject(),44,35,23,4,5,0,4,12,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputDelay.cpp,InputDelay::InputDelay(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputDelay.cpp,InputDelay::~InputDelay(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputDelay.cpp,InputDelay::Update(const bool &keyIsDown),11,11,7,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputDelay.cpp,InputDelay::CanInput() const,8,7,5,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberJoystick::GrabberJoystick(const int &joystick),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberJoystick::GetCurrent(Text *object),25,23,11,6,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberJoystick::GetValue(const int &value),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberKeyboard::GetCurrent(Text *object),9,7,5,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberKeyboard::GetValue(const int &value),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberMouse::GetCurrent(Text *object),22,20,10,5,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,GrabberMouse::GetValue(const int &value),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,"InputGrabber::InputGrabber(UiObject *parent, const Vector2 &position, const std::string &prefix, const int &value, IGrabber *grabber, const UiAlign &align)",6,5,5,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,InputGrabber::~InputGrabber(),7,5,5,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,InputGrabber::UpdateObject(),58,46,32,5,8,0,4,12,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,InputGrabber::SetPrefix(const std::string &prefix),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputGrabber.cpp,InputGrabber::SetValue(const int &value),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputSlider.cpp,"InputSlider::InputSlider(UiObject *parent, const Vector2 &position, const std::string &string, const float &progressMin, const float &progressMax, const float &value, const UiAlign &align)",11,8,8,0,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputSlider.cpp,InputSlider::~InputSlider(),6,5,5,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputSlider.cpp,InputSlider::UpdateObject(),71,56,42,5,9,0,6,29,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputText.cpp,"InputText::InputText(UiObject *parent, const Vector2 &position, const std::string &prefix, const std::string &value, const UiAlign &align)",6,5,5,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputText.cpp,InputText::~InputText(),5,4,4,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputText.cpp,InputText::UpdateObject(),90,72,46,8,13,0,5,20,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputText.cpp,InputText::SetPrefix(const std::string &prefix),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\InputText.cpp,InputText::SetValue(const std::string &value),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\OverlayStartup.cpp,OverlayStartup::OverlayStartup(UiObject *parent),11,9,8,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\OverlayStartup.cpp,OverlayStartup::~OverlayStartup(),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\OverlayStartup.cpp,OverlayStartup::UpdateObject(),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,"UiObject::UiObject(UiObject *parent, const Vector2 &position, const Vector2 &dimensions)",5,5,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::~UiObject(),25,16,14,1,5,0,4,9,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::Update(),21,18,11,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::RemoveChild(UiObject *child),9,9,5,2,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::GetAll(std::vector<UiObject *> *list),12,10,6,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::SetParent(UiObject *parent),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::IsVisible() const,7,6,4,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::SetRotationDriver(IDriver *rotationDriver),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::SetAlphaDriver(IDriver *alphaDriver),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::GetAlpha() const,7,6,4,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiObject.cpp,UiObject::SetScaleDriver(IDriver *scaleDriver),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\Uis.cpp,Uis::Uis(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\Uis.cpp,Uis::~Uis(),11,10,10,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\Uis.cpp,Uis::Update(),10,9,7,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,UiSelector::UiSelector(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,UiSelector::~UiSelector(),8,7,7,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,"UiSelector::Load(const int &joystick, const int &joystickLeftClick, const int &joystickRightClick, const int &joystickAxisX, const int &joystickAxisY)",7,7,7,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,UiSelector::Update(const bool &paused),25,22,18,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,UiSelector::IsSelected(const UiObject &object) const,20,16,10,5,3,0,1,4,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\uis\UiSelector.cpp,UiSelector::CancelWasEvent(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverBounce.cpp,"DriverBounce::DriverBounce(const float &start, const float &end, const float &length)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverBounce.cpp,DriverBounce::~DriverBounce(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverBounce.cpp,DriverBounce::Calculate(const float &time),9,7,5,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverConstant.cpp,DriverConstant::DriverConstant(const float &constant),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverConstant.cpp,DriverConstant::~DriverConstant(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverConstant.cpp,DriverConstant::Calculate(const float &time),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverFade.cpp,"DriverFade::DriverFade(const float &start, const float &end, const float &peak, const float &length)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverFade.cpp,DriverFade::~DriverFade(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverFade.cpp,DriverFade::Calculate(const float &time),12,10,6,5,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverLinear.cpp,"DriverLinear::DriverLinear(const float &startValue, const float &endValue, const float &length)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverLinear.cpp,DriverLinear::~DriverLinear(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverLinear.cpp,DriverLinear::Calculate(const float &time),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSinwave.cpp,"DriverSinwave::DriverSinwave(const float &min, const float &max, const float &length)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSinwave.cpp,DriverSinwave::~DriverSinwave(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSinwave.cpp,DriverSinwave::Calculate(const float &time),3,3,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSlide.cpp,"DriverSlide::DriverSlide(const float &start, const float &end, const float &length)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSlide.cpp,DriverSlide::~DriverSlide(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\DriverSlide.cpp,DriverSlide::Calculate(const float &time),9,8,6,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\interpolation\SmoothFloat.cpp,"SmoothFloat::SmoothFloat(const float &initialValue, const float &agility)",1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\interpolation\SmoothFloat.cpp,SmoothFloat::~SmoothFloat(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\visual\interpolation\SmoothFloat.cpp,SmoothFloat::Update(const float &delta),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,RendererWaters::RendererWaters(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,RendererWaters::~RendererWaters(),5,4,4,0,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,"RendererWaters::Render(const Vector4 &clipPlane, const ICamera &camera)",4,4,4,0,0,0,0,0,
